Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,TowDir,WindDir,WindSpeed,SwellDir,SwellHeight,ICESArea,AphiaID,Species,SpecVal,Sex,SubFactor,LngtClass,HLNoAtLngt,NoPerHaul,BeamWidth,DistanceDerived,CPUE_number_per_hour,SweptArea_km2,CPUE_number_per_km2
BTS,3,ENG,COR,BT4A,-9,-9,-9,B54,96,2004,8,5,0828,-9,30,D,51.4738,1.8442,51.5000,1.8703,31F1,34,V,1,1,R,,FM,0,,,31,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B54,104,2007,7,31,1526,-9,30,D,51.5002,1.8682,51.4702,1.8437,32F1,44,V,1,1,R,,FM,0,,132,210,230,8,230,1.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B6,86,2004,8,4,1309,-9,30,D,51.4192,2.5497,51.3962,2.5112,31F2,22,V,1,1,R,,FM,0,,,223,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B63,85,2004,8,4,1221,-9,30,D,51.3613,2.5118,51.4268,2.1862,31F2,33,V,1,1,R,,FM,0,,,8,,,,,IVc,127149,Psetta maxima,1,-9,1.0000,390,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,B64,91,2004,8,4,1832,-9,30,D,51.6532,2.7528,51.6727,2.6972,32F2,35,V,1,1,R,,FM,0,,,52,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B64,107,2007,8,1,0634,-9,30,D,51.6530,2.7493,51.6723,2.7900,32F2,36,V,1,1,R,,FM,0,,108,60,200,9,200,1.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B65,90,2004,8,4,1737,-9,30,D,51.5675,2.7698,51.6017,2.8025,32F2,33,V,1,1,R,,FM,0,,,30,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B65,108,2007,8,1,0744,-9,30,D,51.5922,2.7950,51.5620,2.7693,32F2,34,V,1,1,R,,FM,0,,102,196,210,13,210,1.0000,IVc,127149,Psetta maxima,1,-9,1.0000,400,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,B66,88,2004,8,4,1543,-9,30,D,51.4733,2.5728,51.5100,2.5925,31F2,41,V,1,1,R,,FM,0,,,25,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B66,111,2007,8,1,1054,-9,30,D,51.5060,2.5937,51.4737,2.5737,32F2,38,V,1,1,R,,FM,0,,114,191,190,6,190,3.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B67,87,2004,8,4,1421,-9,30,D,51.4332,2.6938,51.4658,2.7253,31F2,30,V,1,1,R,,FM,0,,,30,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B67,110,2007,8,1,0927,-9,30,D,51.4472,2.7072,51.4190,2.6750,31F2,31,V,1,1,R,,FM,0,,93,205,190,10,190,1.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B68,89,2004,8,4,1645,-9,30,D,51.5075,2.7123,51.5208,2.7692,32F2,32,V,1,1,R,,FM,0,,,72,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,B68,109,2007,8,1,0828,-9,30,D,51.5447,2.7568,51.5137,2.7303,32F2,30,V,1,1,R,,FM,0,,93,193,190,9,190,1.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,72,2015,7,26,0521,-9,20,D,50.4062,0.1537,50.4020,0.1203,29F0,50,I,1,1,R,,FM,0,2381,170,257,240,8,270,1.5000,VIId,127149,Scophthalmus maximus,,,,,,,4,2381,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,73,2015,7,26,0709,-9,20,D,50.4855,0.3202,50.4803,0.2877,29F0,50,I,1,1,R,,FM,0,2400,172,251,200,18,270,1.0000,VIId,127149,Scophthalmus maximus,,,,,,,4,2400,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,74,2015,7,26,0857,-9,20,D,50.4797,0.4547,50.4802,0.4890,29F0,48,I,1,1,R,,FM,0,2479,165,97,190,20,190,1.5000,VIId,127149,Scophthalmus maximus,,,,,,,4,2479,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,105,2010,7,27,0944,-9,20,D,51.7605,1.7773,51.7815,1.7790,32F1,26,V,1,1,R,,FM,0,,84,4,240,8,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,617,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,106,2010,7,27,1058,-9,28,D,51.6572,1.8143,51.6883,1.8312,32F1,48,V,1,1,R,,FM,0,,132,18,240,8,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,864,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,107,2010,7,27,1214,-9,30,D,51.6257,1.9020,51.5930,1.8847,32F1,49,V,1,1,R,,FM,0,,164,200,230,12,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,107,2011,7,30,0624,-9,11,D,52.1247,2.2120,52.1122,2.2103,33F2,46,I,1,1,R,,FM,0,,,184,0,0,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,339,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,108,2010,7,27,1328,-9,30,D,51.5010,1.8683,51.4725,1.8467,32F1,44,V,1,1,R,,FM,0,,154,203,195,22,200,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,111,2010,7,28,0551,-9,31,D,51.2953,2.6255,51.3288,2.6348,31F2,26,V,1,1,R,,FM,0,,91,30,300,10,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,957,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,112,2010,7,28,0736,-9,30,D,51.4732,2.5710,51.5055,2.5875,31F2,36,V,1,1,R,,FM,0,,127,18,300,10,0,0.0000,IVc,127149,Psetta maxima,1,-9,1.0000,320,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,113,2010,7,28,0918,-9,30,D,51.4287,2.6833,51.4548,2.7140,31F2,26,V,1,1,R,,FM,0,,74,36,300,10,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,113,2014,7,29,0803,-9,30,D,51.2943,2.6228,51.3263,2.6342,31F2,26,V,1,1,R,,FM,0,3655,87,21,40,13,40,1.0000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,270,1.00,1.000000,4,3655,2.00,0.01,68.40
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,113,2014,7,29,0803,-9,30,D,51.2943,2.6228,51.3263,2.6342,31F2,26,V,1,1,R,,FM,0,3655,87,21,40,13,40,1.0000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,330,1.00,1.000000,4,3655,2.00,0.01,68.40
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,114,2010,7,28,1021,-9,30,D,51.5158,2.7310,51.5458,2.7555,32F2,31,V,1,1,R,,FM,0,,101,27,300,10,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,115,2010,7,28,1105,-9,30,D,51.5607,2.7653,51.5898,2.7932,32F2,30,V,1,1,R,,FM,0,,95,32,300,5,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,115,2014,7,29,1044,-9,30,D,51.4322,2.6862,51.4587,2.7173,31F2,28,V,1,1,R,,FM,0,3603,98,35,40,15,40,1.0000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,300,1.00,1.000000,4,3603,2.00,0.01,69.39
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,116,2014,7,29,1208,-9,30,D,51.4733,2.5715,51.5053,2.5872,31F2,39,V,1,1,R,,FM,0,3727,133,15,50,25,40,1.0000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,290,1.00,1.000000,4,3727,2.00,0.01,67.08
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,117,2012,7,30,0859,-9,29,D,52.2465,1.8562,52.2487,1.9125,33F1,33,V,1,1,R,,FM,0,3820,120,81,240,15,245,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,3820,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,117,2013,7,22,0534,-9,30,D,51.2957,2.6292,51.3282,2.6403,31F2,26,V,1,1,R,,FM,0,3749,91,28,50,7,50,0.5000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,290,1.00,1.000000,4,3749,2.00,0.01,66.68
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,117,2014,7,29,1329,-9,30,D,51.5150,2.7318,51.5455,2.7555,32F2,36,V,1,1,R,,FM,0,3727,122,17,40,21,40,1.0000,IVc,127149,Scophthalmus maximus,,,,,,,4,3727,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,118,2012,7,30,1007,-9,29,D,52.3437,1.9040,52.3767,1.9187,33F1,35,V,1,1,R,,FM,0,3791,115,18,240,14,245,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,3791,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,118,2014,7,29,1419,-9,30,D,51.5620,2.7662,51.5905,2.7928,32F2,33,V,1,1,R,,FM,0,3595,112,32,10,20,30,1.0000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,270,1.00,1.000000,4,3595,2.00,0.01,69.54
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,119,2010,7,29,0557,-9,31,D,52.0750,2.1098,52.1077,2.0915,33F2,42,V,1,1,R,,FM,0,,147,334,310,16,310,0.5000,IVc,127149,Psetta maxima,,,,,,,4,957,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,119,2013,7,22,0713,-9,30,D,51.4275,2.6890,51.4530,2.7212,31F2,26,V,1,1,R,,FM,0,3644,88,30,40,6,50,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,3644,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,120,2009,7,28,1556,-9,30,D,52.3407,1.9050,52.3743,1.9167,33F1,34,V,1,1,R,,FM,0,,95,11,200,23,200,1.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,120,2010,7,29,0801,-9,30,D,52.0537,1.9098,52.0215,1.8947,33F1,27,V,1,1,R,,FM,0,,112,184,320,16,310,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,120,2013,7,22,0827,-9,30,D,51.4682,2.5668,51.5017,2.5870,31F2,38,V,1,1,R,,FM,0,3948,130,29,40,10,50,0.5000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,270,2.00,2.000000,4,3948,4.00,0.02,126.65
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,121,2010,7,29,0950,-9,30,D,52.0343,1.7728,52.0668,1.7707,33F1,27,V,1,1,R,,FM,0,,95,4,320,16,310,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,121,2013,7,22,0939,-9,30,D,51.5152,2.7283,51.5460,2.7573,32F2,33,V,1,1,R,,FM,0,3989,115,45,40,10,50,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,3989,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,122,2013,7,22,1025,-9,30,D,51.5612,2.7655,51.5908,2.7937,32F2,31,V,1,1,R,,FM,0,3761,110,25,40,8,,,IVc,127149,Scophthalmus maximus,,,,,,,4,3761,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,123,2009,7,29,0615,-9,30,D,51.6667,2.7885,51.6438,2.7532,32F2,27,V,1,1,R,,FM,0,,81,220,170,8,200,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,124,2009,7,29,0727,-9,30,D,51.5927,2.7958,51.5662,2.7692,32F2,28,V,1,1,R,,FM,0,,122,211,170,12,200,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,125,2009,7,29,0815,-9,30,D,51.5460,2.7562,51.5162,2.7303,32F2,30,V,1,1,R,,FM,0,,122,206,170,12,200,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,126,2009,7,29,0915,-9,30,D,51.4578,2.7153,51.4302,2.6828,31F2,29,V,1,1,R,,FM,0,,111,214,170,12,200,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,127,2009,7,29,1026,-9,30,D,51.4723,2.5707,51.5058,2.5882,31F2,38,V,1,1,R,,FM,0,,129,16,170,12,200,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,128,2009,7,29,1412,-9,31,D,51.8022,2.1828,51.8332,2.2055,32F2,51,V,1,1,R,,FM,0,,175,20,200,19,200,1.0000,IVc,127149,Psetta maxima,,,,,,,4,957,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,129,2009,7,29,1618,-9,31,D,51.9352,2.4933,51.9558,2.5317,32F2,42,V,1,1,R,,FM,0,,95,45,210,17,200,1.0000,IVc,127149,Psetta maxima,,,,,,,4,957,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,129,2010,7,30,1104,-9,20,D,52.3413,1.9022,52.3615,1.9115,33F1,35,V,1,1,R,,FM,0,,113,20,310,0,0,0.0000,IVc,127149,Psetta maxima,,,,,,,4,617,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,132,2009,7,30,0721,-9,30,D,52.1080,1.6907,52.0757,1.6782,33F1,25,V,1,1,R,,FM,0,,77,216,250,23,250,1.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,133,2009,7,30,0822,-9,30,D,52.0395,1.6712,52.0058,1.6573,33F1,27,V,1,1,R,,FM,0,,95,195,270,29,250,1.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,134,2009,7,30,0952,-9,30,D,52.0778,1.7723,52.0455,1.7582,33F1,28,V,1,1,R,,FM,0,,95,196,250,25,230,1.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,135,2009,7,30,1116,-9,30,D,52.0563,1.9112,52.0243,1.8940,33F1,30,V,1,1,R,,FM,0,,112,210,190,16,230,1.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,-9,136,2009,7,30,1255,-9,35,D,52.0715,2.1065,52.1083,2.0758,33F2,41,V,1,1,R,,FM,0,,140,330,240,14,230,1.5000,IVc,127149,Psetta maxima,,,,,,,4,1080,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,1,22,2015,7,20,1455,-9,30,D,49.4272,-0.0627,49.4598,-0.0587,27E9,18,V,1,1,R,,FM,0,3571,60,10,0,0,0,0.0000,VIId,127149,Scophthalmus maximus,1,-9,1.0000,320,1.00,1.000000,4,3571,2.00,0.01,70.01
BTS,3,ENG,END,BT4A,-9,-9,-9,1,22,2015,7,20,1455,-9,30,D,49.4272,-0.0627,49.4598,-0.0587,27E9,18,V,1,1,R,,FM,0,3571,60,10,0,0,0,0.0000,VIId,127149,Scophthalmus maximus,1,-9,1.0000,340,1.00,1.000000,4,3571,2.00,0.01,70.01
BTS,3,ENG,END,BT4A,-9,-9,-9,1,23,2011,7,22,1131,-9,20,D,49.4590,-0.0572,49.4357,-0.0600,27E9,18,V,1,1,R,,FM,0,,,195,60,13,40,2.0000,VIId,127149,Psetta maxima,1,-9,1.0000,320,1.00,1.000000,4,617,3.00,0.00,405.19
BTS,3,ENG,END,BT4A,-9,-9,-9,1,30,2012,7,21,0539,-9,21,D,49.4238,-0.0620,49.4470,-0.0595,27E9,9,V,1,1,R,,FM,0,2678,32,13,210,10,,,VIId,127149,Scophthalmus maximus,,,,,,,4,2678,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,1,36,2014,7,20,1846,-9,30,D,49.4653,-0.0585,49.4318,-0.0600,27E9,17,V,1,1,R,,FM,0,3784,56,184,300,12,260,0.5000,VIId,127149,Scophthalmus maximus,,,,,,,4,3784,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,1,44,2009,7,21,0752,-9,20,D,49.4312,-0.0582,49.4563,-0.0590,27E9,16,V,1,1,R,,FM,0,,48,358,120,12,0,0.0000,VIId,127149,Psetta maxima,,,,,,,4,617,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,1,44,2010,7,21,0804,-9,20,D,49.4307,-0.0597,49.4525,-0.0587,27E9,16,V,1,1,R,,FM,0,,49,355,270,8,0,0.0000,VIId,127149,Psetta maxima,,,,,,,4,617,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,1,64,2016,7,23,0728,-9,30,D,49.4207,-0.0565,49.4538,-0.0572,27E9,13,V,1,1,R,,FM,0,3671,46,359,300,10,0,0.0000,VIId,127149,Scophthalmus maximus,,,,,,,4,3671,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,1,73,2013,7,18,0559,-9,20,D,49.4532,-0.0583,49.4303,-0.0578,27E9,16,V,1,1,R,,FM,0,2559,51,174,25,12,20,0.5000,VIId,127149,Scophthalmus maximus,,,,,,,4,2559,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,12,2011,7,21,0446,-9,33,D,49.8703,-1.0980,49.8592,-1.0472,28E8,56,V,1,1,R,,FM,0,,,112,40,11,240,2.0000,VIId,127149,Psetta maxima,,,,,,,4,1019,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,13,2015,7,19,1345,-9,30,D,49.8715,-1.0982,49.8598,-1.0497,28E8,56,V,1,1,R,,FM,0,3757,220,115,240,12,,,VIId,127149,Scophthalmus maximus,,,,,,,4,3757,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,30,2009,7,20,0601,-9,30,D,49.8565,-1.0423,49.8668,-1.0763,28E8,51,V,1,1,R,,FM,0,,175,288,270,20,260,1.5000,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,32,2010,7,20,0608,-9,29,D,49.8682,-1.0832,49.8572,-1.0378,28E8,54,V,1,1,R,,FM,0,,183,109,0,0,0,0.0000,VIId,127149,Psetta maxima,,,,,,,4,895,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,43,2014,7,21,1246,-9,30,D,49.8573,-1.0403,49.8693,-1.0897,28E8,52,V,1,1,R,,FM,0,3758,178,290,310,13,290,0.5000,VIId,127149,Scophthalmus maximus,,,,,,,4,3758,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,54,2016,7,22,0811,-9,30,D,49.8535,-1.0335,49.8657,-1.0772,28E8,54,V,1,1,R,,FM,0,3425,215,292,310,10,0,0.0000,VIId,127149,Scophthalmus maximus,,,,,,,4,3425,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,56,2008,7,22,1502,-9,30,D,49.8695,-1.0947,49.8610,-1.0543,28E8,54,V,1,1,R,,FM,0,,185,113,280,6,0,0.0000,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,10,63,2013,7,17,0550,-9,30,D,49.8680,-1.0815,49.8537,-1.0342,28E8,56,V,1,1,R,,FM,0,3760,196,111,,,,,VIId,127149,Scophthalmus maximus,,,,,,,4,3760,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,2,2013,7,11,1428,-9,26,D,52.1460,1.6935,52.1187,1.6708,33F1,23,V,1,1,R,,FM,0,3487,84,201,10,14,0,1.0000,IVc,127149,Scophthalmus maximus,,,,,,,4,3487,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,6,2008,7,18,1637,-9,30,D,52.1685,1.7090,52.1357,1.6885,33F1,22,V,1,1,R,,FM,0,,77,215,225,12,190,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,105,2011,7,30,1544,-9,30,D,52.1615,1.7032,52.1305,1.6810,33F1,25,V,1,1,R,,FM,0,,,203,190,12,190,1.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,106,2015,7,30,0417,-9,30,D,52.1268,1.6792,52.1560,1.7000,33F1,22,V,1,1,R,,FM,0,3631,74,18,330,12,0,0.0000,IVc,127149,Scophthalmus maximus,,,,,,,4,3631,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,110,2012,7,29,1047,-9,30,D,52.1570,1.7008,52.1282,1.6803,33F1,23,V,1,1,R,,FM,0,3502,75,204,260,12,260,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,3502,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,115,2009,7,28,0942,-9,31,D,52.1732,1.7345,52.1813,1.7913,33F1,30,V,1,1,R,,FM,0,,95,87,260,12,260,0.5000,IVc,127149,Psetta maxima,,,,,,,4,957,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,122,2010,7,29,1109,-9,27,D,52.1297,1.6808,52.1572,1.7015,33F1,22,V,1,1,R,,FM,0,,88,19,320,10,310,0.0000,IVc,127149,Psetta maxima,,,,,,,4,833,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,126,2014,7,30,1244,-9,19,D,52.1407,1.6878,52.1593,1.7022,33F1,23,V,1,1,R,,FM,0,2348,77,20,320,8,10,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,2348,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,100,129,2016,7,29,0629,-9,28,D,52.1265,1.6785,52.1557,1.6998,33F1,24,V,1,1,R,,FM,0,3529,72,23,240,10,240,1.0000,IVc,127149,Scophthalmus maximus,,,,,,,4,3529,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,5,2008,7,18,1526,-9,30,D,52.2668,1.6935,52.2335,1.6752,33F1,24,V,1,1,R,,FM,0,,81,200,225,15,190,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,108,2011,7,30,1123,-9,30,D,52.2345,1.6752,52.2630,1.6918,33F1,17,V,1,1,R,,FM,0,,,14,150,12,140,1.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,109,2015,7,30,0742,-9,30,D,52.2302,1.6722,52.2612,1.6898,33F1,13,V,1,1,R,,FM,0,3637,46,21,330,14,0,1.0000,IVc,127149,Scophthalmus maximus,,,,,,,4,3637,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,111,2012,7,29,1205,-9,30,D,52.2628,1.6918,52.2320,1.6722,33F1,15,V,1,1,R,,FM,0,3579,52,196,220,18,240,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,3579,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,116,2009,7,28,1106,-9,31,D,52.2332,1.6747,52.2660,1.6938,33F1,14,V,1,1,R,,FM,0,,45,16,260,10,260,0.5000,IVc,127149,Psetta maxima,,,,,,,4,957,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,123,2010,7,29,1254,-9,30,D,52.2360,1.6768,52.2648,1.6935,33F1,16,V,1,1,R,,FM,0,,49,16,320,10,310,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,127,2014,7,30,1357,-9,20,D,52.2633,1.6920,52.2422,1.6793,33F1,16,V,1,1,R,,FM,0,2497,56,196,,,10,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,2497,0.00,0.01,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,129,2013,7,23,1033,-9,30,D,52.2350,1.6763,52.2675,1.6940,33F1,15,V,1,1,R,,FM,0,3764,53,20,,,,,IVc,127149,Scophthalmus maximus,,,,,,,4,3764,0.00,0.02,0.00
BTS,3,ENG,END,BT4A,-9,-9,-9,102,130,2016,7,29,0742,-9,30,D,52.2632,1.6937,52.2337,1.6738,33F1,17,V,1,1,R,,FM,0,3603,60,201,240,12,170,1.0000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,300,1.00,1.000000,4,3603,2.00,0.01,66.97
BTS,3,ENG,END,BT4A,-9,-9,-9,102,130,2016,7,29,0742,-9,30,D,52.2632,1.6937,52.2337,1.6738,33F1,17,V,1,1,R,,FM,0,3603,60,201,240,12,170,1.0000,IVc,127149,Scophthalmus maximus,1,-9,1.0000,300,1.00,1.000000,4,3603,2.00,0.01,69.39
BTS,3,ENG,END,BT4A,-9,-9,-9,103,4,2008,7,18,1342,-9,30,D,52.2633,1.7213,52.2962,1.7367,33F1,28,V,1,1,R,,FM,0,,80,20,225,15,190,0.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
